ledger_id,user_id,event,amount_inr,fx_source_currency,balance_after_inr,ts,channel
WAL_908fe1f199,U_65b66aaf14,SPEND,-1541.39,US,4438.89,2024-11-22T16:00:00,QR
WAL_ceeb2dc2a2,U_65b66aaf14,LOAD,12551.0,US,12551.0,2024-08-24T18:00:00,APP
WAL_541e044da2,U_65b66aaf14,SPEND,-1731.39,US,10819.61,2024-08-24T18:00:00,QR
WAL_f1f96d2ee4,U_65b66aaf14,SPEND,-1308.39,US,9511.22,2024-08-19T01:00:00,QR
WAL_fc5e192db7,U_65b66aaf14,SPEND,-1019.13,US,8492.09,2024-08-28T22:00:00,QR
WAL_9c9f4a86b6,U_65b66aaf14,LOAD,11424.87,US,11424.87,2024-09-15T20:00:00,APP
WAL_c567e78014,U_65b66aaf14,SPEND,-3643.83,US,7781.04,2024-09-15T20:00:00,QR
WAL_98e34dc1fa,U_65b66aaf14,SPEND,-2808.5,US,4972.54,2024-09-23T14:00:00,QR
WAL_6a7b0e682d,U_65b66aaf14,SPEND,-720.11,US,4252.43,2024-09-18T05:00:00,QR
WAL_5be9f57361,U_65b66aaf14,SPEND,-2027.48,US,2224.95,2024-09-24T08:00:00,QR
WAL_d6598c04f0,U_2344e51c05,LOAD,22463.85,BD,22463.85,2025-07-18T22:00:00,APP
WAL_c5d40b3a6b,U_2344e51c05,SPEND,-847.96,BD,21615.89,2025-07-17T10:00:00,QR
WAL_90cc0004cb,U_2344e51c05,SPEND,-1059.02,BD,20556.87,2025-07-20T20:00:00,QR
WAL_8f90abd710,U_2344e51c05,SPEND,-609.03,BD,19947.84,2025-07-17T10:00:00,QR
WAL_3a38372a6f,U_2344e51c05,SPEND,-1261.47,BD,18686.37,2025-07-22T09:00:00,QR
WAL_3cdedc7fd9,U_2344e51c05,SPEND,-1573.09,BD,17113.28,2025-07-17T18:00:00,QR
WAL_9d16eceaba,U_2344e51c05,SPEND,-683.35,BD,16429.93,2025-07-16T01:00:00,QR
WAL_6dff3bff59,U_0f7931d505,LOAD,7380.33,AE,7380.33,2026-04-23T02:00:00,APP
WAL_3e3453bab4,U_0f7931d505,SPEND,-843.95,AE,6536.38,2026-04-23T02:00:00,QR
WAL_7a78362bde,U_0f7931d505,SPEND,-1908.19,AE,4628.19,2026-04-21T18:00:00,QR
WAL_a25845ec1b,U_0f7931d505,SPEND,-776.92,AE,3851.27,2026-04-24T06:00:00,QR
WAL_a7e6f8e184,U_7fe779fe72,LOAD,10431.47,REST,10431.47,2025-12-02T08:00:00,APP
WAL_7bcbaac592,U_7fe779fe72,SPEND,-803.9,REST,9627.57,2025-12-02T19:00:00,QR
WAL_06bc1ec4b5,U_7fe779fe72,SPEND,-2531.0,REST,7096.57,2025-11-16T16:00:00,QR
WAL_3ee29da1bc,U_7fe779fe72,SPEND,-1008.42,REST,6088.15,2025-11-18T04:00:00,QR
WAL_aabf7b7660,U_7fe779fe72,SPEND,-3545.16,REST,2542.99,2025-11-23T22:00:00,QR
WAL_ef8e68cd0c,U_7fe779fe72,SPEND,-1509.44,REST,1033.55,2025-11-27T11:00:00,QR
WAL_192ce16c86,U_7fe779fe72,SPEND,-2083.3,REST,-1049.75,2025-11-27T08:00:00,QR
WAL_3850e354a1,U_7fe779fe72,LOAD,22814.57,REST,21764.82,2025-11-27T18:00:00,APP
WAL_a2afc3fad7,U_7fe779fe72,SPEND,-3837.92,REST,17926.9,2025-11-27T18:00:00,QR
WAL_d1d671014b,U_cdb232a178,LOAD,17855.46,GB,17855.46,2026-01-10T17:00:00,APP
WAL_3ed12300d2,U_cdb232a178,SPEND,-603.54,GB,17251.92,2026-01-10T17:00:00,QR
WAL_c84946ffa0,U_4c17fcd96a,LOAD,16400.92,AE,16400.92,2026-04-23T07:00:00,APP
WAL_6626a27a31,U_4c17fcd96a,SPEND,-1034.51,AE,15366.41,2026-04-23T07:00:00,QR
WAL_c25a51ccbb,U_4c17fcd96a,LOAD,11977.61,AE,11977.61,2025-05-16T17:00:00,APP
WAL_a32c03c1cf,U_4c17fcd96a,SPEND,-2709.82,AE,9267.79,2025-05-16T17:00:00,QR
WAL_39805aa321,U_4c17fcd96a,SPEND,-1827.82,AE,7439.97,2025-05-07T21:00:00,QR
WAL_144daa92cf,U_4c17fcd96a,SPEND,-2548.98,AE,4890.99,2025-05-08T12:00:00,QR
WAL_73c81398e1,U_4c17fcd96a,SPEND,-979.17,AE,3911.82,2025-05-08T23:00:00,QR
WAL_2814a3020c,U_4c17fcd96a,SPEND,-774.84,AE,3136.98,2025-05-15T04:00:00,QR
WAL_2357b5511a,U_4c17fcd96a,SPEND,-1329.38,AE,1807.6,2025-05-14T05:00:00,QR
WAL_b3f02157f5,U_4c17fcd96a,LOAD,6321.52,AE,6321.52,2025-02-16T03:00:00,APP
WAL_21cdcb8785,U_4c17fcd96a,SPEND,-2477.06,AE,3844.46,2025-02-16T03:00:00,QR
WAL_c539b83bee,U_4c17fcd96a,SPEND,-1154.08,AE,2690.38,2025-02-14T06:00:00,QR
WAL_50efa25b85,U_c7549ab31e,LOAD,11935.74,US,11935.74,2025-07-10T09:00:00,APP
WAL_f6327691a2,U_c7549ab31e,SPEND,-1435.98,US,10499.76,2025-07-10T09:00:00,QR
WAL_9f24fc2496,U_c7549ab31e,SPEND,-1427.38,US,9072.38,2025-07-12T06:00:00,QR
WAL_9368b6c395,U_c7549ab31e,SPEND,-1808.38,US,7264.0,2025-07-03T10:00:00,QR
WAL_f1d94cd520,U_c7549ab31e,SPEND,-403.92,US,6860.08,2025-07-02T01:00:00,QR
WAL_645af80d64,U_c7549ab31e,SPEND,-991.97,US,5868.11,2025-07-02T16:00:00,QR
WAL_8d1eff77ea,U_c7549ab31e,SPEND,-2392.64,US,3475.47,2025-07-05T16:00:00,QR
WAL_93abce5474,U_c7549ab31e,SPEND,-1733.87,US,1741.6,2025-07-11T15:00:00,QR
WAL_e67e48d97d,U_c7549ab31e,SPEND,-1547.61,US,193.99,2025-07-05T22:00:00,QR
WAL_931fe82708,U_c7549ab31e,SPEND,-2081.55,US,-1887.56,2025-07-01T19:00:00,QR
WAL_756708fd07,U_c7549ab31e,LOAD,20557.6,US,20557.6,2025-05-23T02:00:00,APP
WAL_e5e1f05673,U_c7549ab31e,SPEND,-1102.64,US,19454.96,2025-05-23T02:00:00,QR
WAL_68b5991b42,U_c7549ab31e,SPEND,-1340.96,US,18114.0,2025-05-15T12:00:00,QR
WAL_b5b1175bae,U_c7549ab31e,SPEND,-4961.14,US,13152.86,2025-05-16T16:00:00,QR
WAL_96920d58af,U_c7549ab31e,SPEND,-1627.74,US,11525.12,2025-05-13T18:00:00,QR
WAL_6e8000616f,U_9b20abae92,LOAD,22146.61,DE,22146.61,2025-06-19T09:00:00,APP
WAL_9d7b064e4c,U_9b20abae92,SPEND,-1571.28,DE,20575.33,2025-06-16T14:00:00,QR
WAL_11b2810325,U_9b20abae92,SPEND,-989.6,DE,19585.73,2025-06-19T16:00:00,QR
WAL_66999decda,U_d52d23d95e,LOAD,22129.38,AE,22129.38,2025-06-15T07:00:00,APP
WAL_cbb1cbe450,U_d52d23d95e,SPEND,-1837.05,AE,20292.33,2025-06-15T18:00:00,QR
WAL_71d3ec3ab2,U_d52d23d95e,SPEND,-2336.09,AE,17956.24,2025-06-16T13:00:00,QR
WAL_ce6eb8cbd7,U_d52d23d95e,SPEND,-1584.57,AE,16371.67,2025-06-15T05:00:00,QR
WAL_b46f14822a,U_d52d23d95e,SPEND,-5803.53,AE,10568.14,2025-06-16T22:00:00,QR
WAL_1b36776d73,U_d52d23d95e,SPEND,-2201.69,AE,8366.45,2025-06-13T19:00:00,QR
WAL_0b36b5a01e,U_d52d23d95e,SPEND,-1649.83,AE,6716.62,2025-06-14T14:00:00,QR
WAL_d7a140871b,U_d52d23d95e,SPEND,-1047.86,AE,5668.76,2025-06-09T22:00:00,QR
WAL_0d3c745031,U_d52d23d95e,SPEND,-2114.98,AE,3553.78,2025-06-15T08:00:00,QR
WAL_6a2ae14678,U_d52d23d95e,SPEND,-1505.17,AE,2048.61,2025-06-12T02:00:00,QR
WAL_be4ebb1364,U_d52d23d95e,SPEND,-715.38,AE,1333.23,2025-06-18T17:00:00,QR
WAL_58d69946c4,U_60bdae566d,LOAD,21826.68,AE,21826.68,2025-12-03T16:00:00,APP
WAL_03ef2013f8,U_60bdae566d,SPEND,-1350.31,AE,20476.37,2025-12-03T16:00:00,QR
WAL_f7f2bf2844,U_219f341b39,LOAD,5330.23,REST,5330.23,2025-09-15T15:00:00,APP
WAL_1d4ee5efcd,U_219f341b39,SPEND,-3722.72,REST,1607.51,2025-09-15T15:00:00,QR
WAL_021eed4135,U_219f341b39,SPEND,-1791.61,REST,-184.1,2025-09-24T05:00:00,QR
WAL_8d10529531,U_219f341b39,LOAD,8263.81,REST,8079.71,2025-09-20T03:00:00,APP
WAL_45d666d0c3,U_219f341b39,SPEND,-541.29,REST,7538.42,2025-09-20T03:00:00,QR
WAL_d16f0fb17b,U_219f341b39,SPEND,-2833.4,REST,4705.02,2025-09-22T15:00:00,QR
WAL_ad1ad84c15,U_219f341b39,SPEND,-1129.85,REST,3575.17,2025-09-18T12:00:00,QR
WAL_71e23bf03f,U_219f341b39,SPEND,-2864.26,REST,710.91,2025-09-17T12:00:00,QR
WAL_6d142ffa7d,U_219f341b39,SPEND,-3156.31,REST,-2445.4,2025-09-23T02:00:00,QR
WAL_9e092beddd,U_219f341b39,LOAD,13538.15,REST,11092.74,2025-09-15T08:00:00,APP
WAL_e8ae02bec5,U_3b00602e41,LOAD,4112.65,MY,4112.65,2026-03-26T03:00:00,APP
WAL_1d46418625,U_3b00602e41,SPEND,-1346.07,MY,2766.58,2026-03-26T00:00:00,QR
WAL_0bbf5d4e0b,U_3b00602e41,SPEND,-1795.44,MY,971.14,2026-03-25T23:00:00,QR
WAL_9d232b2f4d,U_3b00602e41,SPEND,-937.66,MY,33.48,2026-03-23T18:00:00,QR
WAL_7cfcbaa3e7,U_3b00602e41,SPEND,-2612.86,MY,-2579.38,2026-03-22T06:00:00,QR
WAL_cb0a06059d,U_3b00602e41,LOAD,24582.3,MY,22002.92,2026-03-25T03:00:00,APP
WAL_882ee23920,U_3b00602e41,SPEND,-1759.76,MY,20243.16,2026-03-23T10:00:00,QR
WAL_5f607083e2,U_3b00602e41,SPEND,-1502.68,MY,18740.48,2026-03-23T03:00:00,QR
WAL_16673ee300,U_8600f69cf0,LOAD,10363.64,BD,10363.64,2025-06-08T12:00:00,APP
WAL_b079c9176b,U_8600f69cf0,SPEND,-2175.53,BD,8188.11,2025-06-08T12:00:00,QR
WAL_d61394d845,U_8600f69cf0,SPEND,-1593.42,BD,6594.69,2025-05-30T21:00:00,QR
WAL_2fd50fa209,U_8600f69cf0,SPEND,-2640.21,BD,3954.48,2025-06-06T06:00:00,QR
WAL_153e79d186,U_8600f69cf0,SPEND,-5271.03,BD,-1316.55,2025-05-31T13:00:00,QR
WAL_f9b8bb9943,U_29a5304743,LOAD,12875.47,SG,12875.47,2025-06-10T18:00:00,APP
WAL_7bde2bfca9,U_29a5304743,SPEND,-2219.15,SG,10656.32,2025-06-10T18:00:00,QR
WAL_050f610c5e,U_29a5304743,SPEND,-2583.74,SG,8072.58,2025-05-28T07:00:00,QR
WAL_d78b314392,U_29a5304743,SPEND,-974.98,SG,7097.6,2025-06-03T00:00:00,QR
WAL_2ba018a18d,U_29a5304743,SPEND,-1208.01,SG,5889.59,2025-06-06T12:00:00,QR
WAL_2f8224bc3f,U_29a5304743,SPEND,-3467.66,SG,2421.93,2025-06-07T16:00:00,QR
WAL_935b111b55,U_29a5304743,SPEND,-1557.95,SG,863.98,2025-05-25T15:00:00,QR
WAL_77e8b5bdf9,U_29a5304743,SPEND,-889.54,SG,-25.56,2025-05-31T07:00:00,QR
WAL_064020c0ef,U_fd4df7a0b6,LOAD,7147.25,GB,7147.25,2024-12-15T21:00:00,APP
WAL_295826ed94,U_fd4df7a0b6,SPEND,-2127.95,GB,5019.3,2024-12-15T21:00:00,QR
WAL_b7485c2302,U_fd4df7a0b6,SPEND,-405.72,GB,4613.58,2024-12-19T14:00:00,QR
WAL_9a438306b7,U_fd4df7a0b6,SPEND,-924.85,GB,3688.73,2024-12-30T19:00:00,QR
WAL_1fe7fb1e04,U_fd4df7a0b6,SPEND,-821.25,GB,2867.48,2024-12-30T12:00:00,QR
WAL_959a47e1e4,U_fd4df7a0b6,SPEND,-1495.33,GB,1372.15,2024-12-28T04:00:00,QR
WAL_2b2e7dd0e7,U_fd4df7a0b6,SPEND,-1150.02,GB,222.13,2024-12-25T10:00:00,QR
WAL_011a9efb05,U_fd4df7a0b6,SPEND,-4491.04,GB,-4268.91,2024-12-16T13:00:00,QR
WAL_c652806b4d,U_fd4df7a0b6,LOAD,13242.97,GB,8974.06,2024-12-28T12:00:00,APP
WAL_2e0a2f7477,U_fd4df7a0b6,SPEND,-1751.66,GB,7222.4,2024-12-17T22:00:00,QR
WAL_e047429124,U_fd4df7a0b6,SPEND,-746.1,GB,6476.3,2024-12-26T16:00:00,QR
WAL_8b2ad2177b,U_fd4df7a0b6,LOAD,19303.59,GB,19303.59,2026-06-07T01:00:00,APP
WAL_86ab41dcd4,U_fd4df7a0b6,SPEND,-3786.5,GB,15517.09,2026-06-07T01:00:00,QR
WAL_4347422abe,U_fd4df7a0b6,SPEND,-858.71,GB,14658.38,2026-06-14T04:00:00,QR
WAL_4b870e66ec,U_fd4df7a0b6,SPEND,-1112.07,GB,13546.31,2026-06-09T03:00:00,QR
WAL_4909fe0a53,U_fd4df7a0b6,SPEND,-796.48,GB,12749.83,2026-06-13T16:00:00,QR
WAL_d18d83d7e9,U_fd4df7a0b6,SPEND,-1755.73,GB,10994.1,2026-05-30T13:00:00,QR
WAL_7ef3a2df9e,U_fd4df7a0b6,LOAD,15054.22,GB,15054.22,2026-06-07T19:00:00,APP
WAL_c383289ed3,U_fd4df7a0b6,SPEND,-2675.58,GB,12378.64,2026-06-07T19:00:00,QR
WAL_7a9a80e989,U_fd4df7a0b6,SPEND,-1024.63,GB,11354.01,2026-06-05T17:00:00,QR
WAL_5cf3e94e77,U_fd4df7a0b6,SPEND,-729.07,GB,10624.94,2026-06-06T09:00:00,QR
WAL_03bcc0d8a0,U_fd4df7a0b6,SPEND,-1566.74,GB,9058.2,2026-05-29T02:00:00,QR
WAL_dcd23ee365,U_fd4df7a0b6,SPEND,-1196.93,GB,7861.27,2026-06-11T03:00:00,QR
WAL_f96b8cce88,U_fd4df7a0b6,SPEND,-1520.78,GB,6340.49,2026-05-31T10:00:00,QR
WAL_eb43479160,U_fd4df7a0b6,SPEND,-1955.31,GB,4385.18,2026-06-08T23:00:00,QR
WAL_13ef4584f2,U_fd4df7a0b6,SPEND,-1560.81,GB,2824.37,2026-05-31T07:00:00,QR
WAL_42a3181057,U_fd4df7a0b6,SPEND,-1703.74,GB,1120.63,2026-05-28T06:00:00,QR
WAL_4322c7d434,U_fd4df7a0b6,SPEND,-2650.45,GB,-1529.82,2026-06-01T10:00:00,QR
WAL_94ece33211,U_2a96cbf488,LOAD,20010.11,LK,20010.11,2025-07-19T10:00:00,APP
WAL_bed6521fbb,U_2a96cbf488,SPEND,-1208.17,LK,18801.94,2025-07-02T09:00:00,QR
WAL_45e5b5848e,U_2a96cbf488,SPEND,-685.89,LK,18116.05,2025-07-08T05:00:00,QR
WAL_a1acbbd1f3,U_2a96cbf488,SPEND,-2503.27,LK,15612.78,2025-07-11T17:00:00,QR
WAL_b5fdd2f898,U_2a96cbf488,LOAD,24167.7,LK,24167.7,2026-06-14T08:00:00,APP
WAL_2aa4926762,U_2a96cbf488,SPEND,-1497.94,LK,22669.76,2026-06-14T08:00:00,QR
WAL_6a4c1f6223,U_2a96cbf488,SPEND,-1079.15,LK,21590.61,2026-06-05T06:00:00,QR
WAL_62508dc901,U_2a96cbf488,SPEND,-1260.62,LK,20329.99,2026-06-03T19:00:00,QR
WAL_4e74472382,U_2a96cbf488,SPEND,-746.91,LK,19583.08,2026-06-01T08:00:00,QR
WAL_b8d76e05d3,U_2a96cbf488,SPEND,-957.53,LK,18625.55,2026-06-06T11:00:00,QR
WAL_b161d7a5b9,U_2a96cbf488,SPEND,-1284.91,LK,17340.64,2026-06-03T05:00:00,QR
WAL_ebf1c19bce,U_2a96cbf488,SPEND,-1927.26,LK,15413.38,2026-06-11T02:00:00,QR
WAL_651bd03692,U_2a96cbf488,SPEND,-1472.12,LK,13941.26,2026-06-17T01:00:00,QR
WAL_19d7db87a5,U_2a96cbf488,SPEND,-1126.29,LK,12814.97,2026-06-12T08:00:00,QR
WAL_e22e285af6,U_2a96cbf488,SPEND,-4153.01,LK,8661.96,2026-06-01T17:00:00,QR
WAL_d39a1e3526,U_2a96cbf488,SPEND,-1368.76,LK,7293.2,2026-06-12T17:00:00,QR
WAL_ba76c68a92,U_d0de6557b9,LOAD,3530.86,REST,3530.86,2024-09-02T22:00:00,APP
WAL_61bb0a093b,U_8a5c3917bb,LOAD,24195.52,US,24195.52,2026-05-24T17:00:00,APP
WAL_491c2bdf48,U_8a5c3917bb,SPEND,-629.48,US,23566.04,2026-05-24T17:00:00,QR
WAL_5b8968132f,U_8a5c3917bb,SPEND,-3433.21,US,20132.83,2026-05-25T19:00:00,QR
WAL_863d4a05e7,U_8a5c3917bb,SPEND,-1080.79,US,19052.04,2026-05-25T02:00:00,QR
WAL_c2c60ce71e,U_8a5c3917bb,SPEND,-986.33,US,18065.71,2026-05-25T19:00:00,QR
WAL_4d820a4d6a,U_8a5c3917bb,SPEND,-575.39,US,17490.32,2026-05-23T11:00:00,QR
WAL_26aa16d9e2,U_8a5c3917bb,SPEND,-1909.66,US,15580.66,2026-05-23T06:00:00,QR
WAL_4a35a0e1ec,U_8a5c3917bb,SPEND,-1219.16,US,14361.5,2026-05-26T10:00:00,QR
WAL_2d2a28e931,U_8a5c3917bb,SPEND,-1005.33,US,13356.17,2026-05-26T16:00:00,QR
WAL_84917e7f45,U_dd81c50dc8,LOAD,16580.91,NP,16580.91,2025-05-26T04:00:00,APP
WAL_d8dc70b023,U_dd81c50dc8,SPEND,-1719.14,NP,14861.77,2025-05-26T04:00:00,QR
WAL_ea3bb773ac,U_dd81c50dc8,SPEND,-453.08,NP,14408.69,2025-05-28T15:00:00,QR
WAL_ff8eb5cdfa,U_dd81c50dc8,SPEND,-2102.5,NP,12306.19,2025-05-31T20:00:00,QR
WAL_e8d77223f5,U_dd81c50dc8,SPEND,-1381.92,NP,10924.27,2025-05-31T10:00:00,QR
WAL_563c42624c,U_dd81c50dc8,SPEND,-1261.82,NP,9662.45,2025-06-02T01:00:00,QR
WAL_3e3170c3c4,U_dd81c50dc8,SPEND,-1408.58,NP,8253.87,2025-05-28T00:00:00,QR
WAL_7a94e95f18,U_dd81c50dc8,SPEND,-700.82,NP,7553.05,2025-05-17T13:00:00,QR
WAL_b2a640133d,U_dd81c50dc8,SPEND,-849.41,NP,6703.64,2025-05-28T05:00:00,QR
WAL_6afb367ff1,U_dd81c50dc8,LOAD,14727.34,NP,14727.34,2024-10-26T05:00:00,APP
WAL_6368daf23e,U_dd81c50dc8,SPEND,-1365.48,NP,13361.86,2024-10-26T05:00:00,QR
WAL_7427b5352f,U_dd81c50dc8,SPEND,-1508.55,NP,11853.31,2024-10-25T04:00:00,QR
WAL_cd67da04e8,U_dd81c50dc8,SPEND,-965.6,NP,10887.71,2024-10-27T02:00:00,QR
WAL_96a491e219,U_dd81c50dc8,SPEND,-2067.28,NP,8820.43,2024-10-26T13:00:00,QR
WAL_6a8942298b,U_654e19f018,LOAD,19039.11,CA,19039.11,2026-06-10T22:00:00,APP
WAL_7006914246,U_654e19f018,SPEND,-484.27,CA,18554.84,2026-06-10T22:00:00,QR
WAL_c7da871e41,U_654e19f018,SPEND,-1550.03,CA,17004.81,2026-06-07T10:00:00,QR
WAL_9a18b55841,U_654e19f018,SPEND,-680.45,CA,16324.36,2026-06-11T23:00:00,QR
WAL_505a20dc61,U_654e19f018,SPEND,-1074.05,CA,15250.31,2026-06-03T15:00:00,QR
WAL_50aec4461c,U_654e19f018,SPEND,-2216.44,CA,13033.87,2026-06-11T06:00:00,QR
WAL_8c89335a5f,U_654e19f018,LOAD,9484.59,CA,9484.59,2025-09-09T10:00:00,APP
WAL_42fbfafb04,U_654e19f018,SPEND,-1499.1,CA,7985.49,2025-09-09T10:00:00,QR
WAL_3dde185834,U_654e19f018,SPEND,-1897.42,CA,6088.07,2025-09-02T21:00:00,QR
WAL_f9afeade6f,U_654e19f018,SPEND,-1053.65,CA,5034.42,2025-09-12T02:00:00,QR
WAL_5ef14ae405,U_654e19f018,SPEND,-4567.27,CA,467.15,2025-09-02T12:00:00,QR
WAL_c38a1a421a,U_654e19f018,SPEND,-715.21,CA,-248.06,2025-09-14T14:00:00,QR
WAL_b750a2062a,U_654e19f018,LOAD,9714.87,CA,9714.87,2025-09-11T22:00:00,APP
WAL_72fed4f3e5,U_654e19f018,SPEND,-1553.39,CA,8161.48,2025-09-14T03:00:00,QR
WAL_9decf0852d,U_654e19f018,SPEND,-1288.77,CA,6872.71,2025-09-06T18:00:00,QR
WAL_81865994f8,U_654e19f018,SPEND,-2485.51,CA,4387.2,2025-09-13T15:00:00,QR
WAL_9400c2e9d6,U_654e19f018,SPEND,-1766.85,CA,2620.35,2025-09-06T00:00:00,QR
WAL_3ab2d3ff50,U_654e19f018,LOAD,9133.33,CA,9133.33,2026-03-03T23:00:00,APP
WAL_d5832e4194,U_654e19f018,SPEND,-1553.12,CA,7580.21,2026-03-03T23:00:00,QR
WAL_d5f4e7cb5f,U_654e19f018,SPEND,-888.4,CA,6691.81,2026-03-01T01:00:00,QR
WAL_da571f6ef7,U_654e19f018,SPEND,-919.65,CA,5772.16,2026-03-08T23:00:00,QR
WAL_c07614795b,U_654e19f018,SPEND,-3312.73,CA,2459.43,2026-03-05T22:00:00,QR
WAL_f72e297e07,U_654e19f018,SPEND,-1776.61,CA,682.82,2026-02-26T09:00:00,QR
WAL_19f1e29035,U_8abc2fab8f,LOAD,22069.77,AU,22069.77,2025-02-11T08:00:00,APP
WAL_126318572e,U_8abc2fab8f,SPEND,-511.68,AU,21558.09,2025-02-11T08:00:00,QR
WAL_9e68eafa10,U_8abc2fab8f,SPEND,-3271.92,AU,18286.17,2025-02-13T13:00:00,QR
WAL_758833c46c,U_8abc2fab8f,SPEND,-640.66,AU,17645.51,2025-02-10T09:00:00,QR
WAL_c1d4d9605c,U_8abc2fab8f,SPEND,-1327.8,AU,16317.71,2025-02-15T20:00:00,QR
WAL_8878e19d67,U_8abc2fab8f,SPEND,-1586.37,AU,14731.34,2025-02-11T08:00:00,QR
WAL_dd44d948c4,U_8abc2fab8f,SPEND,-2424.05,AU,12307.29,2025-02-14T00:00:00,QR
WAL_9b4912215d,U_8abc2fab8f,SPEND,-993.79,AU,11313.5,2025-02-10T17:00:00,QR
WAL_35c6cd0101,U_8abc2fab8f,SPEND,-1912.03,AU,9401.47,2025-02-16T01:00:00,QR
WAL_0a774907e2,U_8abc2fab8f,SPEND,-1431.49,AU,7969.98,2025-02-12T09:00:00,QR
WAL_1dbc216102,U_8abc2fab8f,SPEND,-1899.48,AU,6070.5,2025-02-12T09:00:00,QR
WAL_ca51c8ad19,U_8abc2fab8f,SPEND,-4230.32,AU,1840.18,2025-02-10T12:00:00,QR
WAL_0882a98809,U_8abc2fab8f,SPEND,-357.75,AU,1482.43,2025-02-14T21:00:00,QR
WAL_6a75575e07,U_8abc2fab8f,SPEND,-860.05,AU,622.38,2025-02-16T03:00:00,QR
WAL_07d813f7aa,U_8abc2fab8f,SPEND,-1160.59,AU,-538.21,2025-02-10T05:00:00,QR
WAL_8e12d7bed7,U_8abc2fab8f,LOAD,14363.08,AU,14363.08,2026-01-23T17:00:00,APP
WAL_f840753f5f,U_8abc2fab8f,SPEND,-3226.47,AU,11136.61,2026-01-23T17:00:00,QR
WAL_d6d4a1df30,U_8abc2fab8f,SPEND,-1623.73,AU,9512.88,2026-01-20T22:00:00,QR
WAL_5c038c1d99,U_8abc2fab8f,SPEND,-929.79,AU,8583.09,2026-01-19T01:00:00,QR
WAL_a82f04750e,U_8abc2fab8f,SPEND,-2472.49,AU,6110.6,2026-01-20T14:00:00,QR
WAL_c7a6960abf,U_7d8fbd2a7f,LOAD,24258.42,AE,24258.42,2025-02-17T12:00:00,APP
WAL_87528cb42f,U_7d8fbd2a7f,SPEND,-1889.06,AE,22369.36,2025-02-17T12:00:00,QR
WAL_7336782ed1,U_7d8fbd2a7f,SPEND,-1679.0,AE,20690.36,2025-02-17T16:00:00,QR
WAL_e457a480bd,U_7d8fbd2a7f,SPEND,-924.32,AE,19766.04,2025-02-13T13:00:00,QR
WAL_ba259aade1,U_7d8fbd2a7f,SPEND,-2003.45,AE,17762.59,2025-02-13T05:00:00,QR
WAL_c7087b4ee2,U_7d8fbd2a7f,SPEND,-4122.02,AE,13640.57,2025-02-15T12:00:00,QR
WAL_1b7f383b70,U_7d8fbd2a7f,SPEND,-2849.26,AE,10791.31,2025-02-18T13:00:00,QR
WAL_c24c65eea8,U_7d8fbd2a7f,SPEND,-4878.1,AE,5913.21,2025-02-13T20:00:00,QR
WAL_63a46a1eab,U_7d8fbd2a7f,SPEND,-1694.52,AE,4218.69,2025-02-18T10:00:00,QR
WAL_270c5d6597,U_7d8fbd2a7f,SPEND,-881.38,AE,3337.31,2025-02-18T12:00:00,QR
WAL_effc7f310f,U_7d8fbd2a7f,SPEND,-1275.92,AE,2061.39,2025-02-13T06:00:00,QR
WAL_c02323f8a0,U_7d8fbd2a7f,LOAD,5280.41,AE,5280.41,2025-02-24T16:00:00,APP
WAL_1196439671,U_7d8fbd2a7f,SPEND,-2510.1,AE,2770.31,2025-02-24T16:00:00,QR
WAL_b3fbd0991a,U_7d8fbd2a7f,SPEND,-818.47,AE,1951.84,2025-02-21T19:00:00,QR
WAL_6cef0508a6,U_7d8fbd2a7f,SPEND,-957.88,AE,993.96,2025-02-17T11:00:00,QR
WAL_d7e5cca5a3,U_7d8fbd2a7f,SPEND,-770.41,AE,223.55,2025-02-11T14:00:00,QR
WAL_385e6fc781,U_7d8fbd2a7f,SPEND,-2969.29,AE,-2745.74,2025-02-06T12:00:00,QR
WAL_d12250cb2c,U_7d8fbd2a7f,LOAD,11683.98,AE,8938.24,2025-02-09T08:00:00,APP
WAL_22dfd37c7e,U_7d8fbd2a7f,SPEND,-924.97,AE,8013.27,2025-02-09T08:00:00,QR
WAL_8355a200de,U_7d8fbd2a7f,SPEND,-1412.81,AE,6600.46,2025-02-16T18:00:00,QR
WAL_eb4712d8bc,U_7d8fbd2a7f,LOAD,13935.19,AE,13935.19,2024-12-24T15:00:00,APP
WAL_b8a1931bab,U_7d8fbd2a7f,SPEND,-2929.06,AE,11006.13,2024-12-24T15:00:00,QR
WAL_1c98994336,U_7d8fbd2a7f,SPEND,-3734.62,AE,7271.51,2024-12-25T17:00:00,QR
WAL_6866bb1212,U_7d8fbd2a7f,SPEND,-3617.27,AE,3654.24,2024-12-31T07:00:00,QR
WAL_4b63946239,U_7d8fbd2a7f,LOAD,8852.84,AE,8852.84,2025-03-06T22:00:00,APP
WAL_0540f03276,U_7d8fbd2a7f,SPEND,-1263.29,AE,7589.55,2025-03-06T22:00:00,QR
WAL_d3c939f00b,U_7d8fbd2a7f,SPEND,-1611.23,AE,5978.32,2025-03-08T06:00:00,QR
WAL_7822b2bde2,U_7d8fbd2a7f,SPEND,-1348.3,AE,4630.02,2025-03-05T10:00:00,QR
WAL_9b482ba37d,U_7d8fbd2a7f,SPEND,-2346.34,AE,2283.68,2025-03-04T06:00:00,QR
