nba_event_id,user_id,attempt_id,trigger_id,action_id,channel,decision_ts,latency_ms,arbitration_winner,suppressed_reason,delivered,rendered_by_psp,cost_inr,acted_on
NBA_1afe73342b,U_85eaff0c3b,ATT_e466689e29,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2025-01-11T20:00:00,8.7,ACT_O-2,,True,True,0.0,False
NBA_34478f9dab,U_85eaff0c3b,ATT_3f80b6f8ed,MERCHANT_ABANDON,ACT_O-2,APP_PUSH,2025-01-06T15:00:00,68.3,ACT_O-2,,True,True,0.02,True
NBA_e8aa5c86c7,U_85eaff0c3b,ATT_06c940fd88,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2025-01-10T14:00:00,28.2,ACT_O-2,,True,True,0.0,True
NBA_034f0fd513,U_85eaff0c3b,ATT_97984c7fe3,MERCHANT_ABANDON,ACT_O-2,APP_PUSH,2025-01-06T07:00:00,28.4,ACT_O-2,,True,True,0.02,False
NBA_81c1e38770,U_85eaff0c3b,ATT_49a3145c48,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2025-01-12T20:00:00,61.6,ACT_O-2,,True,True,0.0,True
NBA_5405a7595f,U_ed2d742a3b,ATT_506234e5c4,INTL_TOGGLE_OFF,ACT_O-2,APP_PUSH,2025-01-11T23:00:00,15.3,ACT_O-2,,True,True,0.02,False
NBA_18c2c0d6f9,U_ed2d742a3b,ATT_b1fe589678,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2025-01-12T21:00:00,45.5,ACT_O-2,,True,True,0.0,False
NBA_913ab14db5,U_ed2d742a3b,ATT_37126870df,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2025-01-11T07:00:00,29.8,ACT_O-2,,True,True,0.0,True
NBA_d69de4585d,U_ed2d742a3b,ATT_78d72f2c33,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2025-01-12T18:00:00,66.2,ACT_O-2,,True,True,0.0,False
NBA_18cb59773c,U_ed2d742a3b,ATT_f175a2bf9f,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2025-01-12T12:00:00,39.1,ACT_O-2,,True,True,0.0,False
NBA_9668c2d663,U_ed2d742a3b,ATT_bac97f12ab,INTL_TOGGLE_OFF,ACT_O-2,APP_PUSH,2025-01-12T19:00:00,44.0,ACT_O-2,,True,True,0.02,True
NBA_ba2e2ef320,U_ed2d742a3b,ATT_383597aa25,INTL_TOGGLE_OFF,ACT_O-2,SMS,2025-01-13T08:00:00,43.7,ACT_O-2,,True,True,0.18,True
NBA_0c0dccdbc6,U_ed2d742a3b,ATT_4dbd668548,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2025-01-12T11:00:00,57.5,ACT_O-2,,True,True,0.0,True
NBA_5c343887e9,U_ed2d742a3b,ATT_8838fa41c6,INTL_TOGGLE_OFF,ACT_O-2,APP_PUSH,2025-01-11T21:00:00,31.1,ACT_O-2,,True,True,0.02,False
NBA_d7df572971,U_66e256ac7e,ATT_3eef6454d8,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2026-05-05T21:00:00,35.8,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_aaf2c51cd4,U_66e256ac7e,ATT_3234e6198a,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2026-05-03T17:00:00,53.9,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_dafc8d7d25,U_66e256ac7e,ATT_c4db9574f5,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2026-05-05T08:00:00,47.4,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_04c95d59bd,U_66e256ac7e,ATT_f4ce7b234c,MERCHANT_ABANDON,ACT_O-2,APP_PUSH,2026-05-03T18:00:00,117.4,ACT_O-2,SLEEPING_DOG,True,True,0.02,False
NBA_1d5e2a930c,U_66e256ac7e,ATT_3f16a1edcb,INTL_TOGGLE_OFF,ACT_O-2,WA_UTILITY,2026-05-06T16:00:00,65.7,ACT_O-2,SLEEPING_DOG,True,True,0.13,False
NBA_33cee27114,U_66e256ac7e,ATT_acf58ddbbb,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2026-05-03T23:00:00,60.1,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_d44fb52f26,U_66e256ac7e,ATT_a4021c5e77,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2026-05-04T04:00:00,24.4,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_3b80a6b13d,U_66e256ac7e,ATT_bd90ea621a,TECH_DECLINE,ACT_O-2,IN_FLOW,2026-05-06T04:00:00,29.5,ACT_O-2,,True,True,0.0,False
NBA_ca43c901b8,U_77682047e9,ATT_d9cbf96edd,PROACTIVE,ACT_O-1,IN_FLOW,2025-10-01T05:00:00,45.6,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_66e08fa607,U_77682047e9,ATT_397dc9886f,MERCHANT_ABANDON,ACT_O-1,WA_UTILITY,2025-10-01T11:00:00,44.0,ACT_O-1,SLEEPING_DOG,True,True,0.13,False
NBA_132026e3bb,U_77682047e9,ATT_64b78a24e6,PROACTIVE,ACT_O-1,APP_PUSH,2025-10-01T07:00:00,46.7,ACT_O-1,SLEEPING_DOG,True,True,0.02,False
NBA_0e91309290,U_77682047e9,ATT_c9708c52ca,USER_ABANDON_FX,ACT_O-1,APP_PUSH,2025-10-01T04:00:00,33.7,ACT_O-1,,True,True,0.02,False
NBA_6c725f7bfc,U_b4e28da581,ATT_339f4e2cd8,INTL_TOGGLE_OFF,ACT_O-4,IN_FLOW,2025-09-06T01:00:00,41.5,ACT_O-4,,True,True,0.0,False
NBA_a463dc8a05,U_b4e28da581,ATT_330b4ebdd2,QR_FORMAT_UNSUPPORTED,ACT_O-4,APP_PUSH,2025-09-16T00:00:00,22.8,ACT_O-4,,True,True,0.02,False
NBA_0964119a9b,U_b4e28da581,ATT_267edb1d7f,INTL_TOGGLE_OFF,ACT_O-4,WA_UTILITY,2025-09-13T13:00:00,32.9,ACT_O-4,,True,True,0.13,False
NBA_7ce2aeecf7,U_b4e28da581,ATT_3fce02a162,USER_ABANDON_FX,ACT_O-4,WA_UTILITY,2025-09-15T15:00:00,49.2,ACT_O-4,,True,True,0.13,False
NBA_2a17afb989,U_b4e28da581,ATT_17f0e6297d,MERCHANT_ABANDON,ACT_O-4,IN_FLOW,2025-09-13T07:00:00,99.1,ACT_O-4,,True,True,0.0,False
NBA_c8111050f4,U_b4e28da581,ATT_ccf253f86a,MERCHANT_ABANDON,ACT_O-4,IN_FLOW,2025-09-17T11:00:00,29.0,ACT_O-4,,True,True,0.0,False
NBA_9d1c044d83,U_b4e28da581,ATT_9356a375c6,INTL_TOGGLE_OFF,ACT_O-4,IN_FLOW,2025-09-15T05:00:00,42.0,ACT_O-4,,True,True,0.0,True
NBA_b6d420fd32,U_b4e28da581,ATT_569360ede4,INTL_TOGGLE_OFF,ACT_O-4,APP_PUSH,2025-09-14T05:00:00,47.2,ACT_O-4,,True,False,0.02,False
NBA_d99b2665fd,U_b4e28da581,ATT_3e440274b3,INTL_TOGGLE_OFF,ACT_O-4,IN_FLOW,2025-09-15T23:00:00,40.5,ACT_O-4,,True,True,0.0,True
NBA_66cfede3c3,U_b4e28da581,ATT_66bf4b4cc3,MERCHANT_ABANDON,ACT_O-4,APP_PUSH,2025-09-10T16:00:00,15.4,ACT_O-4,,True,True,0.02,True
NBA_60de7ed0c1,U_0d53b0bd78,ATT_329d737b63,QR_FORMAT_UNSUPPORTED,ACT_O-5,IN_FLOW,2025-03-01T09:00:00,56.4,ACT_O-5,SLEEPING_DOG,True,True,0.0,False
NBA_224622fe32,U_cf3b4a44d5,ATT_0ae05037be,QR_FORMAT_UNSUPPORTED,ACT_O-2,WA_UTILITY,2024-09-08T10:00:00,13.8,ACT_O-2,SLEEPING_DOG,True,False,0.13,False
NBA_dcaffec373,U_cf3b4a44d5,ATT_79a2b06115,MERCHANT_ABANDON,ACT_O-2,APP_PUSH,2024-09-05T11:00:00,26.5,ACT_O-2,SLEEPING_DOG,True,False,0.02,False
NBA_0788dd1512,U_cf3b4a44d5,ATT_f474ec799b,MERCHANT_ABANDON,ACT_O-2,WA_MARKETING,2024-12-17T06:00:00,19.3,ACT_O-2,SLEEPING_DOG,True,True,0.75,False
NBA_c46936693b,U_cf3b4a44d5,ATT_1ce912db73,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2024-12-17T23:00:00,98.0,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_f80f526106,U_cf3b4a44d5,ATT_4d4e9c7a74,TECH_DECLINE,ACT_O-2,APP_PUSH,2024-12-15T05:00:00,28.8,ACT_O-2,SLEEPING_DOG,True,True,0.02,False
NBA_b092b4d8e8,U_cf3b4a44d5,ATT_862b707577,QR_FORMAT_UNSUPPORTED,ACT_O-2,APP_PUSH,2024-12-18T08:00:00,9.0,ACT_O-2,,True,False,0.02,True
NBA_50eab03c08,U_579bc2fed6,ATT_0603e5afa7,QR_FORMAT_UNSUPPORTED,ACT_O-3,IN_FLOW,2025-09-30T10:00:00,97.2,ACT_O-3,,True,True,0.0,True
NBA_98c7e53374,U_10a663bbe5,ATT_548da8410b,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-07-31T13:00:00,79.6,ACT_O-5,,True,True,0.0,False
NBA_89868a393d,U_10a663bbe5,ATT_cba6045d8c,MERCHANT_ABANDON,ACT_O-5,WA_MARKETING,2025-07-28T10:00:00,19.2,ACT_O-5,,True,True,0.75,False
NBA_21b6191d94,U_10a663bbe5,ATT_d413ab0686,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-08-02T12:00:00,5.6,ACT_O-5,,True,False,0.0,False
NBA_b935434a86,U_10a663bbe5,ATT_72b61e1223,MERCHANT_ABANDON,ACT_O-5,APP_PUSH,2025-08-03T02:00:00,14.5,ACT_O-5,,True,True,0.02,False
NBA_837619ad55,U_10a663bbe5,ATT_496f84c7b5,USER_ABANDON_FX,ACT_O-5,WA_UTILITY,2025-07-29T12:00:00,30.4,ACT_O-5,,True,True,0.13,True
NBA_fc81f0e9ce,U_10a663bbe5,ATT_039b037b14,MERCHANT_ABANDON,ACT_O-5,APP_PUSH,2025-07-30T14:00:00,70.7,ACT_O-5,,True,True,0.02,True
NBA_270219b072,U_10a663bbe5,ATT_9a753566b9,QR_FORMAT_UNSUPPORTED,ACT_O-5,IN_FLOW,2025-07-30T03:00:00,56.2,ACT_O-5,,True,True,0.0,True
NBA_ab3f863d9d,U_10a663bbe5,ATT_5623d03271,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-08-02T05:00:00,9.2,ACT_O-5,,True,True,0.0,True
NBA_b8fc553efe,U_10a663bbe5,ATT_9a8315e5ea,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-08-03T00:00:00,15.4,ACT_O-5,,True,True,0.0,False
NBA_3e74927478,U_10a663bbe5,ATT_65f0ee2261,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-07-30T00:00:00,37.6,ACT_O-5,,True,True,0.0,False
NBA_5bc3259ead,U_10a663bbe5,ATT_a69f24782d,MERCHANT_ABANDON,ACT_O-5,IN_FLOW,2025-08-26T05:00:00,67.0,ACT_O-5,,True,True,0.0,True
NBA_ad64ad17c2,U_10a663bbe5,ATT_551c77625b,QR_FORMAT_UNSUPPORTED,ACT_O-5,WA_MARKETING,2025-08-20T19:00:00,68.2,ACT_O-5,,True,True,0.75,False
NBA_0f362f75c6,U_10a663bbe5,ATT_ba02fa395d,QR_FORMAT_UNSUPPORTED,ACT_O-5,APP_PUSH,2024-11-13T20:00:00,59.8,ACT_O-5,,True,True,0.02,True
NBA_829ebf590e,U_10a663bbe5,ATT_e3980677bf,LIMIT_EXCEEDED,ACT_O-5,IN_FLOW,2024-11-11T20:00:00,32.4,ACT_O-5,,True,True,0.0,False
NBA_b86c2a8958,U_10a663bbe5,ATT_683f7088d4,QR_FORMAT_UNSUPPORTED,ACT_O-5,APP_PUSH,2025-09-12T09:00:00,86.1,ACT_O-5,,True,True,0.02,False
NBA_608d8f5899,U_10a663bbe5,ATT_cdf0ec9499,QR_FORMAT_UNSUPPORTED,ACT_O-5,WA_UTILITY,2025-09-12T06:00:00,87.0,ACT_O-5,,True,True,0.13,False
NBA_51895ce00e,U_10a663bbe5,ATT_1646a0bc8c,MERCHANT_ABANDON,ACT_O-5,WA_MARKETING,2025-06-13T04:00:00,61.7,ACT_O-5,,True,True,0.75,False
NBA_ce6f36de6f,U_591a5dea36,ATT_94cb2b90a3,QR_FORMAT_UNSUPPORTED,ACT_O-1,IN_FLOW,2026-03-20T09:00:00,67.8,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_397a348111,U_591a5dea36,ATT_1b8f90e8eb,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2026-03-23T00:00:00,51.7,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_ed64cd8e4c,U_591a5dea36,ATT_39b0e563a9,QR_FORMAT_UNSUPPORTED,ACT_O-1,IN_FLOW,2026-03-27T12:00:00,35.6,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_2a556bde8f,U_16ca726bca,ATT_bae6d37ffe,MERCHANT_ABANDON,ACT_O-2,SMS,2025-11-18T21:00:00,34.7,ACT_O-2,SLEEPING_DOG,False,False,0.18,False
NBA_4130c1edc4,U_16ca726bca,ATT_103d4b3c4d,INTL_TOGGLE_OFF,ACT_O-2,WA_UTILITY,2025-11-17T05:00:00,23.1,ACT_O-2,,True,True,0.13,True
NBA_ec998252f1,U_16ca726bca,ATT_ed56cdd2e0,INTL_TOGGLE_OFF,ACT_O-2,WA_UTILITY,2025-11-18T08:00:00,59.4,ACT_O-2,SLEEPING_DOG,True,True,0.13,False
NBA_6cbef86b0d,U_16ca726bca,ATT_afa9e0c9e0,INTL_TOGGLE_OFF,ACT_O-2,WA_MARKETING,2025-11-17T14:00:00,32.4,ACT_O-2,,True,False,0.75,False
NBA_2f143f7b85,U_16ca726bca,ATT_452998c639,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2025-11-17T09:00:00,32.6,ACT_O-2,SLEEPING_DOG,True,True,0.0,False
NBA_dfb7f0a292,U_f31b142e21,ATT_ce540ab31f,INTL_TOGGLE_OFF,ACT_O-3,WA_UTILITY,2025-10-01T21:00:00,28.3,ACT_O-3,,True,True,0.13,False
NBA_c92ef3973d,U_f31b142e21,ATT_0a4462200b,INTL_TOGGLE_OFF,ACT_O-3,IN_FLOW,2025-10-01T05:00:00,5.1,ACT_O-3,,True,False,0.0,True
NBA_5e3ae5c5d7,U_f31b142e21,ATT_44e63ac8a1,INTL_TOGGLE_OFF,ACT_O-3,IN_FLOW,2025-10-01T18:00:00,5.0,ACT_O-3,,True,False,0.0,True
NBA_d420af4e8b,U_f31b142e21,ATT_43fdaea9df,INTL_TOGGLE_OFF,ACT_O-3,SMS,2026-04-28T11:00:00,88.5,ACT_O-3,,True,True,0.18,True
NBA_38377aa776,U_f31b142e21,ATT_4734a5dd78,INTL_TOGGLE_OFF,ACT_O-3,IN_FLOW,2026-04-27T23:00:00,44.2,ACT_O-3,,True,True,0.0,False
NBA_7e1e6caeed,U_f31b142e21,ATT_b2c7c508ba,INTL_TOGGLE_OFF,ACT_O-3,IN_FLOW,2026-04-23T17:00:00,123.3,ACT_O-3,,True,True,0.0,True
NBA_2e6fc9d727,U_f31b142e21,ATT_eb2f27bd79,INTL_TOGGLE_OFF,ACT_O-3,IN_FLOW,2026-04-29T06:00:00,68.1,ACT_O-3,,True,True,0.0,False
NBA_bffd938328,U_e22fcf8dd6,ATT_3631d51d83,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2026-01-26T04:00:00,57.7,ACT_O-1,,True,True,0.0,False
NBA_3e8f656ab9,U_e22fcf8dd6,ATT_eef6689679,MERCHANT_ABANDON,ACT_O-1,WA_UTILITY,2026-01-19T22:00:00,32.3,ACT_O-1,,True,False,0.13,False
NBA_1e92cff0e3,U_e22fcf8dd6,ATT_c56eed4ca5,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2026-01-21T21:00:00,31.6,ACT_O-1,,True,True,0.0,True
NBA_dcade6cf9c,U_e22fcf8dd6,ATT_9bcdd4f8c3,PROACTIVE,ACT_O-1,WA_MARKETING,2025-10-29T15:00:00,166.4,ACT_O-1,,True,True,0.75,False
NBA_26c5b78821,U_e22fcf8dd6,ATT_fea79cda1b,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2025-10-23T15:00:00,42.4,ACT_O-1,,True,True,0.0,False
NBA_ac4bb1c32a,U_785fdae975,ATT_7e7ca56eff,MERCHANT_ABANDON,ACT_O-4,IN_FLOW,2026-02-11T14:00:00,109.7,ACT_O-4,,True,True,0.0,True
NBA_15f5bcb2a2,U_785fdae975,ATT_cc1878955e,MERCHANT_ABANDON,ACT_O-4,WA_MARKETING,2026-02-14T07:00:00,49.4,ACT_O-4,,True,True,0.75,False
NBA_062207ef38,U_785fdae975,ATT_967b916287,MERCHANT_ABANDON,ACT_O-4,APP_PUSH,2026-02-11T14:00:00,44.3,ACT_O-4,,True,True,0.02,False
NBA_083495028d,U_1d2af68a80,ATT_ad4bf9c1b4,QR_FORMAT_UNSUPPORTED,ACT_O-3,APP_PUSH,2025-08-09T15:00:00,50.4,ACT_O-3,,False,False,0.02,False
NBA_40c1c33cd9,U_1d2af68a80,ATT_bca663d963,MERCHANT_ABANDON,ACT_O-3,APP_PUSH,2025-08-07T22:00:00,44.2,ACT_O-3,,True,True,0.02,True
NBA_a1a18dedac,U_1d2af68a80,ATT_69e2c48597,INTL_TOGGLE_OFF,ACT_O-3,IN_FLOW,2025-08-14T03:00:00,39.3,ACT_O-3,,True,True,0.0,True
NBA_b997f08b0f,U_1d2af68a80,ATT_72f63329dd,MERCHANT_ABANDON,ACT_O-3,IN_FLOW,2025-08-14T08:00:00,52.0,ACT_O-3,,True,True,0.0,False
NBA_58a4f449a4,U_5a43c2d677,ATT_3bdfb55405,PROACTIVE,ACT_O-1,IN_FLOW,2025-06-13T07:00:00,33.9,ACT_O-1,,True,True,0.0,False
NBA_763b2ab59b,U_5a43c2d677,ATT_c6368f325e,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2025-06-13T00:00:00,46.7,ACT_O-1,,True,True,0.0,False
NBA_dae4732bca,U_2a0a42beb6,ATT_d8cca4a97b,PROACTIVE,ACT_O-1,IN_FLOW,2024-10-12T02:00:00,87.6,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_9d87a9e00c,U_2a0a42beb6,ATT_5b698f5cf7,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2024-10-13T06:00:00,59.4,ACT_O-1,,True,True,0.0,True
NBA_5403ec100c,U_2a0a42beb6,ATT_7ab87fcd25,USER_ABANDON_FX,ACT_O-1,IN_FLOW,2026-06-13T11:00:00,26.8,ACT_O-1,,True,True,0.0,True
NBA_17ddb17d27,U_2a0a42beb6,ATT_75ded67bd1,USER_ABANDON_FX,ACT_O-1,IN_FLOW,2026-06-19T14:00:00,13.5,ACT_O-1,,True,False,0.0,True
NBA_4b9b84b2c2,U_d290b9a03a,ATT_31751456d4,INTL_TOGGLE_OFF,ACT_O-2,WA_UTILITY,2025-03-24T16:00:00,66.3,ACT_O-2,,True,True,0.13,False
NBA_ace63f99d8,U_d290b9a03a,ATT_6e37402ff9,INTL_TOGGLE_OFF,ACT_O-2,SMS,2025-03-25T20:00:00,54.6,ACT_O-2,,True,True,0.18,True
NBA_0ffb0bfc80,U_d290b9a03a,ATT_360de5cc60,INTL_TOGGLE_OFF,ACT_O-2,WA_MARKETING,2025-03-26T00:00:00,24.7,ACT_O-2,,True,True,0.75,True
NBA_990cce29c9,U_d290b9a03a,ATT_097a37053f,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2025-03-23T05:00:00,22.5,ACT_O-2,,True,True,0.0,True
NBA_39830cb5fb,U_d290b9a03a,ATT_244933aeff,INTL_TOGGLE_OFF,ACT_O-2,APP_PUSH,2025-03-23T22:00:00,41.3,ACT_O-2,,True,True,0.02,True
NBA_10ae5f68d7,U_d290b9a03a,ATT_362372bed8,INTL_TOGGLE_OFF,ACT_O-2,SMS,2025-03-27T11:00:00,63.5,ACT_O-2,,True,True,0.18,False
NBA_74abeeab13,U_d290b9a03a,ATT_cc07e77bb4,TECH_DECLINE,ACT_O-2,APP_PUSH,2025-03-27T20:00:00,48.0,ACT_O-2,,True,True,0.02,False
NBA_b30a638676,U_d290b9a03a,ATT_50129973a9,MERCHANT_ABANDON,ACT_O-2,APP_PUSH,2025-03-26T23:00:00,32.9,ACT_O-2,,True,True,0.02,False
NBA_f27c49ca25,U_e31a06d80d,ATT_77cc7b00ae,MERCHANT_ABANDON,ACT_O-1,APP_PUSH,2026-04-17T20:00:00,34.8,ACT_O-1,SLEEPING_DOG,True,True,0.02,False
NBA_9d426c178a,U_e31a06d80d,ATT_d4e5d3ce46,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2026-04-12T08:00:00,46.9,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_5c9fd2fe76,U_e31a06d80d,ATT_4ff90e6373,MERCHANT_ABANDON,ACT_O-1,APP_PUSH,2026-04-15T00:00:00,9.0,ACT_O-1,SLEEPING_DOG,True,False,0.02,False
NBA_0dcafbce35,U_6c832f5c0e,ATT_0ba949c369,PROACTIVE,ACT_O-1,SMS,2024-12-28T07:00:00,23.0,ACT_O-1,SLEEPING_DOG,True,True,0.18,False
NBA_203f5a5e70,U_6c832f5c0e,ATT_6511f5d37c,USER_ABANDON_FX,ACT_O-1,IN_FLOW,2024-12-28T09:00:00,18.8,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_147b39aed8,U_6c832f5c0e,ATT_76b20b850d,PROACTIVE,ACT_O-1,IN_FLOW,2025-10-04T21:00:00,42.8,ACT_O-1,,True,True,0.0,True
NBA_1f2878e504,U_6c832f5c0e,ATT_0d0b765551,MERCHANT_ABANDON,ACT_O-1,WA_UTILITY,2025-10-06T20:00:00,128.5,ACT_O-1,SLEEPING_DOG,True,True,0.13,False
NBA_b9e39f0723,U_6c832f5c0e,ATT_75989dd7ac,PROACTIVE,ACT_O-1,IN_FLOW,2025-10-04T20:00:00,80.6,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_3bcf88c067,U_6c832f5c0e,ATT_1d1d984b20,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2025-10-07T07:00:00,26.6,ACT_O-1,,True,True,0.0,False
NBA_6b20328067,U_6c832f5c0e,ATT_83e91d053a,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2025-10-09T23:00:00,30.9,ACT_O-1,SLEEPING_DOG,True,True,0.0,False
NBA_2d05a7e5c6,U_b295c33b99,ATT_7ff6380aee,QR_FORMAT_UNSUPPORTED,ACT_O-5,IN_FLOW,2025-08-31T00:00:00,22.1,ACT_O-5,SLEEPING_DOG,True,True,0.0,False
NBA_2c2d3f3b15,U_b295c33b99,ATT_99aff1ee19,USER_ABANDON_FX,ACT_O-5,APP_PUSH,2025-08-27T19:00:00,30.5,ACT_O-5,SLEEPING_DOG,True,True,0.02,False
NBA_0f3803ac7a,U_48ce837c0a,ATT_e9029485fc,INTL_TOGGLE_OFF,ACT_O-2,APP_PUSH,2024-09-11T17:00:00,53.2,ACT_O-2,,True,False,0.02,True
NBA_ed0dc7c921,U_48ce837c0a,ATT_dc9c9f667b,INTL_TOGGLE_OFF,ACT_O-2,WA_MARKETING,2024-09-13T08:00:00,174.6,ACT_O-2,,True,True,0.75,True
NBA_ab324191dc,U_48ce837c0a,ATT_711bf4fd16,MERCHANT_ABANDON,ACT_O-2,WA_UTILITY,2024-09-15T16:00:00,102.4,ACT_O-2,,True,True,0.13,False
NBA_057fc366de,U_48ce837c0a,ATT_e65876e4b6,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2024-09-12T20:00:00,75.3,ACT_O-2,,True,True,0.0,True
NBA_cbb8f98226,U_48ce837c0a,ATT_84d1dd1aa7,INTL_TOGGLE_OFF,ACT_O-2,APP_PUSH,2024-09-12T20:00:00,11.8,ACT_O-2,,True,True,0.02,False
NBA_389d9e112a,U_48ce837c0a,ATT_c6a0bc0f31,INTL_TOGGLE_OFF,ACT_O-2,IN_FLOW,2024-09-12T10:00:00,43.5,ACT_O-2,,True,True,0.0,True
NBA_6c43bdfb55,U_48ce837c0a,ATT_4a583bad1e,MERCHANT_ABANDON,ACT_O-2,WA_MARKETING,2025-05-05T10:00:00,24.7,ACT_O-2,,True,True,0.75,False
NBA_ca6bbe4b54,U_48ce837c0a,ATT_8e7547a87e,PROACTIVE,ACT_O-2,WA_UTILITY,2025-05-01T17:00:00,38.8,ACT_O-2,,True,True,0.13,False
NBA_12938d24f1,U_48ce837c0a,ATT_6d328709a3,MERCHANT_ABANDON,ACT_O-2,IN_FLOW,2025-05-03T23:00:00,56.5,ACT_O-2,,True,True,0.0,False
NBA_d79a67f105,U_48ce837c0a,ATT_f51bddfab8,MERCHANT_ABANDON,ACT_O-2,APP_PUSH,2025-05-04T23:00:00,10.7,ACT_O-2,,True,True,0.02,False
NBA_fb27c5b162,U_a8954f8f22,ATT_5d1afa6694,INTL_TOGGLE_OFF,ACT_O-4,WA_UTILITY,2024-12-21T12:00:00,89.1,ACT_O-4,SLEEPING_DOG,True,True,0.13,False
NBA_39721d883e,U_a8954f8f22,ATT_7538c6a053,QR_FORMAT_UNSUPPORTED,ACT_O-4,IN_FLOW,2024-12-29T17:00:00,2.3,ACT_O-4,SLEEPING_DOG,True,True,0.0,False
NBA_f2728e55e5,U_a8954f8f22,ATT_4bffd0a2a1,INTL_TOGGLE_OFF,ACT_O-4,SMS,2026-07-03T23:00:00,92.2,ACT_O-4,SLEEPING_DOG,True,True,0.18,False
NBA_2ee0754b24,U_a8954f8f22,ATT_d225b61157,INTL_TOGGLE_OFF,ACT_O-4,IN_FLOW,2026-07-03T19:00:00,90.4,ACT_O-4,SLEEPING_DOG,True,False,0.0,False
NBA_562c9d1b8d,U_6363688566,ATT_e2c01e1b8d,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2026-01-12T13:00:00,144.6,ACT_O-1,,True,True,0.0,False
NBA_5b16982072,U_6363688566,ATT_e0e1f166d8,QR_FORMAT_UNSUPPORTED,ACT_O-1,IN_FLOW,2026-01-13T04:00:00,52.9,ACT_O-1,,True,True,0.0,True
NBA_64333e2bee,U_6363688566,ATT_ce8bb4a8f9,QR_FORMAT_UNSUPPORTED,ACT_O-1,IN_FLOW,2026-01-09T19:00:00,32.5,ACT_O-1,,True,False,0.0,True
NBA_734ebb7545,U_6363688566,ATT_12ead40bff,QR_FORMAT_UNSUPPORTED,ACT_O-1,APP_PUSH,2025-07-08T20:00:00,2.9,ACT_O-1,,True,True,0.02,False
NBA_6ed00aa277,U_6363688566,ATT_7fb4764352,QR_FORMAT_UNSUPPORTED,ACT_O-1,WA_UTILITY,2025-07-08T02:00:00,26.0,ACT_O-1,,True,True,0.13,False
NBA_a0b2754485,U_6363688566,ATT_7fda463279,MERCHANT_ABANDON,ACT_O-1,WA_UTILITY,2025-07-07T11:00:00,23.2,ACT_O-1,,True,True,0.13,True
NBA_a416742ceb,U_a4be24ffe4,ATT_cb63d51d52,MERCHANT_ABANDON,ACT_O-1,IN_FLOW,2024-08-14T15:00:00,47.9,ACT_O-1,,True,True,0.0,False
NBA_a329569a90,U_a4be24ffe4,ATT_819c1581bc,MERCHANT_ABANDON,ACT_O-1,SMS,2026-03-24T08:00:00,24.6,ACT_O-1,SLEEPING_DOG,True,True,0.18,False
