user_id,cohort_id_true,entity_type,home_country,psp_id,issuer_id,issuer_intl_live,psp_intl_supported,intl_toggle_status,first_seen_date,risk_tier,fx_elasticity_true,nudge_receptivity_true,baseline_propensity_true,tau_true,consent_profiling,consent_location,consent_marketing,direction
U_09a812a699,O-2,RESIDENT,IN,PHONEPE,ISSUER_12,True,True,ON,2026-07-03,STD,0.618,-0.061,0.378,-0.073,True,True,True,OUT
U_31d8222160,O-2,RESIDENT,IN,PHONEPE,ISSUER_03,True,True,OFF,2024-12-18,STD,0.95,0.368,0.363,-0.043,True,True,False,OUT
U_6cf72a14df,O-3,RESIDENT,IN,PHONEPE,ISSUER_03,False,False,ON,2026-02-04,STD,0.518,0.494,0.284,0.193,False,False,True,OUT
U_f10e28306b,O-3,RESIDENT,IN,BHIM,ISSUER_01,True,True,ON,2026-06-07,ELEVATED,0.617,0.096,0.385,-0.064,True,False,False,OUT
U_e8f648d6a9,O-2,RESIDENT,IN,PHONEPE,ISSUER_03,True,True,ON,2025-06-15,STD,0.566,0.137,0.322,0.056,False,True,True,OUT
U_0be1c88f5d,O-6,RESIDENT,IN,PHONEPE,ISSUER_01,True,True,OFF,2024-11-09,STD,0.773,0.455,0.426,-0.086,True,True,False,OUT
U_18d7d23061,O-1,RESIDENT,IN,GPAY,ISSUER_10,False,False,ON,2025-08-14,STD,0.199,0.422,0.429,-0.15,True,False,True,OUT
U_58b8285d49,O-1,RESIDENT,IN,BHIM,ISSUER_09,True,True,ON,2024-08-16,STD,0.501,0.109,0.11,0.194,True,True,False,OUT
U_ce8e219766,O-2,RESIDENT,IN,PHONEPE,ISSUER_04,True,True,ON,2026-03-27,STD,0.748,0.113,0.194,-0.15,True,True,False,OUT
U_41c2a67af5,O-1,RESIDENT,IN,GPAY,ISSUER_04,False,True,ON,2026-03-14,STD,0.929,-0.312,0.511,-0.036,False,True,True,OUT
U_6f171da475,O-6,RESIDENT,IN,GPAY,ISSUER_04,True,False,OFF,2026-02-14,STD,0.395,-0.071,0.306,-0.15,False,False,False,OUT
U_82840d4a0c,O-5,RESIDENT,IN,BHIM,ISSUER_02,True,True,ON,2026-05-10,STD,0.487,0.14,0.235,-0.048,True,True,False,OUT
U_e5e591d868,O-5,RESIDENT,IN,BHIM,ISSUER_12,False,True,ON,2026-02-03,STD,0.752,0.449,0.3,0.12,True,True,False,OUT
U_82f0bd94e4,O-3,RESIDENT,IN,BHIM,ISSUER_09,True,True,ON,2024-10-24,STD,0.789,0.427,0.164,-0.15,True,True,True,OUT
U_644f582c61,O-5,RESIDENT,IN,PHONEPE,ISSUER_10,True,True,ON,2026-04-09,STD,0.661,0.568,0.175,0.026,True,False,True,OUT
U_1d32899606,O-1,RESIDENT,IN,BHIM,ISSUER_04,True,True,ON,2026-07-17,STD,0.751,-0.108,0.46,-0.103,True,True,False,OUT
U_a7fc70e74f,O-2,RESIDENT,IN,BHIM,ISSUER_12,True,False,OFF,2024-08-14,STD,0.458,0.024,0.36,-0.098,True,True,False,OUT
U_00e050de1f,O-4,RESIDENT,IN,BHIM,ISSUER_10,False,True,OFF,2024-10-19,STD,0.386,-0.154,0.272,0.018,True,True,False,OUT
U_55fc10989c,O-4,RESIDENT,IN,BHIM,ISSUER_03,True,True,ON,2025-04-05,STD,0.357,0.388,0.255,-0.012,True,True,False,OUT
U_f22386545a,O-5,RESIDENT,IN,BHIM,ISSUER_04,True,True,OFF,2025-07-28,STD,0.83,0.535,0.145,0.113,False,True,False,OUT
U_9531d69e62,O-5,RESIDENT,IN,GPAY,ISSUER_05,True,True,ON,2025-07-13,STD,0.373,0.542,0.379,0.11,True,True,True,OUT
U_f9862499d2,O-1,RESIDENT,IN,GPAY,ISSUER_08,True,True,ON,2024-09-11,STD,0.85,0.198,0.055,0.13,True,True,False,OUT
U_2d96a73720,O-1,RESIDENT,IN,GPAY,ISSUER_03,True,False,ON,2025-04-26,STD,0.302,0.038,0.38,0.023,True,True,True,OUT
U_e62d6891ac,O-1,RESIDENT,IN,BHIM,ISSUER_12,False,True,ON,2025-02-10,STD,0.587,0.165,0.469,-0.15,True,True,False,OUT
U_6d7115f0e2,O-1,RESIDENT,IN,GPAY,ISSUER_02,False,True,ON,2026-06-04,STD,0.418,-0.085,0.572,-0.071,True,False,True,OUT
U_75030062dd,O-2,RESIDENT,IN,PHONEPE,ISSUER_08,True,True,ON,2025-01-10,STD,0.731,-0.4,0.257,0.163,True,True,False,OUT
U_ccd9b9dc0f,O-5,RESIDENT,IN,PHONEPE,ISSUER_07,True,True,ON,2025-10-06,STD,0.711,0.227,0.223,0.13,True,True,False,OUT
U_a872761491,O-1,RESIDENT,IN,PHONEPE,ISSUER_08,True,True,ON,2026-02-18,STD,0.393,0.124,0.434,-0.088,True,False,False,OUT
U_7b64eff6bb,O-2,RESIDENT,IN,PHONEPE,ISSUER_12,False,True,ON,2024-10-16,STD,0.509,-0.144,0.461,-0.15,True,False,True,OUT
U_94de415517,O-1,RESIDENT,IN,BHIM,ISSUER_05,True,True,ON,2025-12-01,STD,0.409,-0.179,0.506,0.038,False,True,False,OUT
U_59f4d409fe,O-2,RESIDENT,IN,PHONEPE,ISSUER_11,True,True,ON,2026-07-18,STD,0.883,-0.013,0.171,0.046,True,True,True,OUT
U_a0e487bf8e,O-3,RESIDENT,IN,PHONEPE,ISSUER_01,False,True,ON,2024-09-11,STD,0.07,0.557,0.294,0.149,True,True,True,OUT
U_5c845570a3,O-4,RESIDENT,IN,GPAY,ISSUER_09,True,True,ON,2026-03-18,STD,0.298,0.302,0.214,-0.043,True,True,True,OUT
U_f6cf86c306,O-3,RESIDENT,IN,PHONEPE,ISSUER_08,True,True,OFF,2024-10-20,STD,0.395,0.01,0.244,0.096,True,True,True,OUT
U_6888aa7118,O-3,RESIDENT,IN,BHIM,ISSUER_08,True,True,ON,2026-01-30,STD,0.59,0.284,0.091,0.122,True,True,True,OUT
U_490a36e13c,O-6,RESIDENT,IN,GPAY,ISSUER_05,False,False,OFF,2025-11-20,STD,0.633,0.367,0.408,-0.149,True,True,True,OUT
U_0eaa21fb96,O-2,RESIDENT,IN,BHIM,ISSUER_11,True,True,ON,2024-11-13,STD,0.286,0.211,0.279,-0.001,True,True,True,OUT
U_9698c15f4e,O-1,RESIDENT,IN,BHIM,ISSUER_04,True,True,ON,2025-06-02,STD,0.347,0.085,0.207,-0.032,True,True,True,OUT
U_73c6e5afa2,O-1,RESIDENT,IN,GPAY,ISSUER_12,True,True,ON,2026-06-05,STD,0.085,0.284,0.371,-0.15,True,True,True,OUT
U_512f7f1c7b,O-1,RESIDENT,IN,PHONEPE,ISSUER_03,True,True,ON,2025-10-17,ELEVATED,0.557,0.281,0.088,0.184,True,True,True,OUT
U_2f499c28c7,O-6,RESIDENT,IN,BHIM,ISSUER_10,False,False,OFF,2025-10-27,STD,0.889,0.28,0.251,0.051,True,True,False,OUT
U_117d3968c7,O-5,RESIDENT,IN,PHONEPE,ISSUER_07,True,True,OFF,2025-09-01,STD,0.451,0.169,0.374,-0.139,True,True,True,OUT
U_12f22d2de7,O-2,RESIDENT,IN,PHONEPE,ISSUER_01,True,True,OFF,2025-01-14,STD,0.508,0.398,0.168,-0.025,True,False,True,OUT
U_42dc1a54ac,O-5,RESIDENT,IN,PHONEPE,ISSUER_07,True,True,ON,2024-09-17,STD,0.255,-0.073,0.687,-0.132,True,True,False,OUT
U_d5f1c8fc1a,O-4,RESIDENT,IN,GPAY,ISSUER_12,True,True,OFF,2025-01-09,STD,0.867,0.362,0.25,-0.15,False,True,False,OUT
U_da0bfffd2f,O-1,RESIDENT,IN,GPAY,ISSUER_10,True,True,ON,2025-04-17,STD,0.092,-0.21,0.714,-0.017,True,True,False,OUT
U_4a1446e341,O-1,RESIDENT,IN,GPAY,ISSUER_05,False,True,ON,2025-07-21,STD,0.912,-0.314,0.298,-0.063,True,True,True,OUT
U_2ad7523f0d,O-4,RESIDENT,IN,GPAY,ISSUER_09,True,True,ON,2024-11-15,STD,0.095,-0.099,0.261,0.022,True,True,False,OUT
U_49ebbb710c,O-3,RESIDENT,IN,PHONEPE,ISSUER_06,True,True,OFF,2025-02-22,STD,0.223,0.272,0.32,-0.037,True,True,True,OUT
U_56bc155ffe,O-2,RESIDENT,IN,GPAY,ISSUER_02,True,True,OFF,2026-03-05,STD,0.263,0.097,0.367,-0.15,True,True,True,OUT
U_33bfba6bf9,O-2,RESIDENT,IN,BHIM,ISSUER_08,True,True,OFF,2024-12-31,STD,0.601,-0.023,0.402,0.085,True,True,True,OUT
U_365a45a7c3,O-2,RESIDENT,IN,GPAY,ISSUER_01,True,True,OFF,2025-03-20,STD,0.273,0.087,0.276,0.049,True,True,False,OUT
U_c5f7d590df,O-6,RESIDENT,IN,GPAY,ISSUER_06,True,False,OFF,2024-10-11,STD,0.076,0.146,0.287,-0.017,True,True,False,OUT
U_e3b2b6ee4d,O-4,RESIDENT,IN,GPAY,ISSUER_03,True,True,ON,2025-04-16,STD,0.692,0.332,0.074,0.107,True,False,False,OUT
U_2081e87cff,O-1,RESIDENT,IN,PHONEPE,ISSUER_01,True,True,ON,2024-09-30,STD,0.961,0.096,0.223,-0.038,False,True,False,OUT
U_238ed902fc,O-2,RESIDENT,IN,GPAY,ISSUER_06,True,True,OFF,2026-01-24,STD,0.805,-0.356,0.715,-0.15,True,False,False,OUT
U_b04408ec6b,O-2,RESIDENT,IN,BHIM,ISSUER_02,True,True,ON,2026-01-28,STD,0.572,-0.335,0.686,-0.148,True,False,False,OUT
U_bfea285d0f,O-5,RESIDENT,IN,BHIM,ISSUER_02,True,True,OFF,2026-07-29,STD,0.271,0.58,0.178,-0.054,True,False,True,OUT
U_5886b4ab8a,O-2,RESIDENT,IN,GPAY,ISSUER_04,True,False,OFF,2026-05-22,STD,0.156,0.226,0.323,0.036,True,False,True,OUT
U_0ca2c2b74c,O-3,RESIDENT,IN,GPAY,ISSUER_10,True,True,ON,2026-01-22,STD,0.616,0.114,0.459,-0.041,True,True,False,OUT
U_de6ee2db55,O-2,RESIDENT,IN,GPAY,ISSUER_09,True,False,ON,2024-10-29,STD,0.44,0.405,0.202,-0.139,True,True,True,OUT
U_d004a9727f,O-3,RESIDENT,IN,BHIM,ISSUER_05,True,True,ON,2026-04-29,STD,0.562,-0.067,0.079,0.166,True,True,False,OUT
U_3968d7c465,O-2,RESIDENT,IN,BHIM,ISSUER_07,True,True,OFF,2026-03-24,STD,0.543,0.291,0.316,0.086,True,False,True,OUT
U_ff9a55f433,O-6,RESIDENT,IN,GPAY,ISSUER_06,False,False,OFF,2025-02-10,STD,0.848,0.161,0.165,0.108,False,True,True,OUT
U_0a06b8fcfd,O-2,RESIDENT,IN,GPAY,ISSUER_05,True,True,OFF,2025-09-04,STD,0.445,-0.04,0.873,-0.15,True,True,False,OUT
U_51b70337e0,O-6,RESIDENT,IN,BHIM,ISSUER_03,False,False,OFF,2026-06-14,STD,0.79,0.216,0.099,0.383,False,True,True,OUT
U_61704b0085,O-1,RESIDENT,IN,PHONEPE,ISSUER_03,True,True,ON,2024-12-19,STD,0.588,0.5,0.136,0.19,True,True,True,OUT
U_77f7cc63b4,O-2,RESIDENT,IN,GPAY,ISSUER_10,True,True,OFF,2024-09-19,STD,0.66,-0.131,0.658,-0.079,True,True,False,OUT
U_18f169c9e1,O-2,RESIDENT,IN,BHIM,ISSUER_06,True,False,OFF,2025-05-07,STD,0.454,0.054,0.075,0.058,True,True,True,OUT
U_05a07803a8,O-1,RESIDENT,IN,BHIM,ISSUER_09,True,True,ON,2024-12-28,STD,0.494,0.139,0.173,0.067,True,False,True,OUT
U_b46efabe13,O-1,RESIDENT,IN,BHIM,ISSUER_03,True,True,ON,2026-07-15,STD,0.501,0.483,0.512,-0.15,True,True,True,OUT
U_1319687743,O-2,RESIDENT,IN,GPAY,ISSUER_09,True,True,OFF,2025-05-19,STD,0.641,-0.011,0.514,-0.15,True,True,True,OUT
U_4c3d1de6d6,O-2,RESIDENT,IN,BHIM,ISSUER_07,True,True,ON,2024-10-05,STD,0.744,0.003,0.236,-0.111,False,True,True,OUT
U_2279ba81c1,O-1,RESIDENT,IN,PHONEPE,ISSUER_09,True,True,ON,2025-02-18,STD,0.025,-0.045,0.403,0.127,True,True,False,OUT
U_5d07c7888f,O-1,RESIDENT,IN,GPAY,ISSUER_03,True,True,ON,2025-07-04,STD,0.4,0.362,0.3,-0.053,True,True,True,OUT
U_e5f4263495,O-2,RESIDENT,IN,BHIM,ISSUER_07,True,True,ON,2024-09-04,STD,0.594,-0.091,0.281,0.107,False,True,False,OUT
U_16954d86e6,O-1,RESIDENT,IN,PHONEPE,ISSUER_05,True,True,ON,2025-06-04,STD,0.368,0.21,0.265,0.037,False,True,False,OUT
U_f8c07c35c4,O-2,RESIDENT,IN,BHIM,ISSUER_01,True,True,ON,2025-11-15,STD,0.414,0.111,0.39,-0.086,True,True,True,OUT
U_5c32cb847b,O-2,RESIDENT,IN,BHIM,ISSUER_06,True,True,ON,2024-10-01,STD,0.309,0.347,0.25,0.077,True,True,False,OUT
U_e9fcae6b84,O-1,RESIDENT,IN,PHONEPE,ISSUER_09,True,True,ON,2025-11-06,STD,0.678,0.112,0.273,0.001,True,True,True,OUT
U_0d88c1c04e,O-2,RESIDENT,IN,GPAY,ISSUER_03,True,True,OFF,2025-04-07,STD,0.422,-0.021,0.404,0.093,True,False,False,OUT
U_8abbadb210,O-1,RESIDENT,IN,PHONEPE,ISSUER_09,True,True,ON,2024-11-20,STD,0.615,0.146,0.227,0.038,False,True,False,OUT
U_e77a4d2663,O-3,RESIDENT,IN,GPAY,ISSUER_12,True,True,OFF,2025-06-13,STD,0.671,-0.04,0.803,-0.15,True,False,False,OUT
U_69e5720878,O-2,RESIDENT,IN,GPAY,ISSUER_07,True,True,ON,2025-12-30,STD,0.816,0.227,0.172,0.221,True,False,True,OUT
U_aae14fae0b,O-6,RESIDENT,IN,GPAY,ISSUER_02,False,True,OFF,2025-01-28,STD,0.699,0.052,0.139,0.123,True,True,False,OUT
U_1edeff96c0,O-6,RESIDENT,IN,PHONEPE,ISSUER_12,False,False,OFF,2026-01-12,STD,0.529,0.05,0.054,-0.026,True,False,True,OUT
U_2a612b2a2c,O-2,RESIDENT,IN,GPAY,ISSUER_01,True,True,ON,2025-07-15,STD,0.451,-0.074,0.4,-0.03,True,True,True,OUT
U_3e9b593e18,O-1,RESIDENT,IN,BHIM,ISSUER_10,True,True,ON,2026-05-31,STD,0.644,-0.069,0.532,-0.038,False,False,True,OUT
U_cc88607c4b,O-3,RESIDENT,IN,BHIM,ISSUER_02,True,True,OFF,2024-08-24,STD,0.591,0.451,0.328,-0.069,True,True,True,OUT
U_dfc3e815a2,O-2,RESIDENT,IN,BHIM,ISSUER_08,True,True,ON,2024-09-29,STD,0.364,0.186,0.322,0.218,True,True,True,OUT
U_66a4bad0da,O-1,RESIDENT,IN,GPAY,ISSUER_05,True,True,ON,2025-10-24,STD,0.203,0.077,0.231,-0.102,True,True,True,OUT
U_cdd688ff1b,O-5,RESIDENT,IN,GPAY,ISSUER_02,True,True,OFF,2026-03-27,STD,0.525,0.296,0.346,-0.15,True,True,True,OUT
U_92953e8177,O-5,RESIDENT,IN,BHIM,ISSUER_04,True,True,ON,2025-10-12,STD,0.486,-0.109,0.1,-0.039,True,False,True,OUT
U_db6f9b0b3c,O-6,RESIDENT,IN,PHONEPE,ISSUER_09,True,True,OFF,2025-07-17,STD,0.122,0.312,0.564,-0.15,True,False,True,OUT
U_185a950efa,O-2,RESIDENT,IN,BHIM,ISSUER_10,True,True,OFF,2025-11-29,STD,0.665,-0.125,0.782,-0.15,True,True,True,OUT
U_d7019cd329,O-2,RESIDENT,IN,BHIM,ISSUER_08,True,True,ON,2026-06-08,STD,0.505,0.122,0.162,0.105,True,True,False,OUT
U_f7e1c6fbce,O-2,RESIDENT,IN,PHONEPE,ISSUER_06,True,True,ON,2025-12-26,STD,0.077,0.073,0.483,-0.077,True,True,True,OUT
U_c96bf0bb0b,O-1,RESIDENT,IN,BHIM,ISSUER_02,True,True,ON,2025-08-18,STD,0.241,0.254,0.114,0.028,True,True,False,OUT
U_e64d4a8183,O-6,RESIDENT,IN,PHONEPE,ISSUER_03,False,False,OFF,2025-10-07,STD,0.526,-0.051,0.148,0.113,True,True,True,OUT
U_9860bcd260,O-1,RESIDENT,IN,GPAY,ISSUER_07,False,True,ON,2024-11-22,STD,0.385,0.241,0.114,-0.028,True,True,True,OUT
U_6d8f802d74,O-4,RESIDENT,IN,BHIM,ISSUER_09,True,True,ON,2024-09-19,STD,0.507,-0.011,0.927,-0.126,True,False,False,OUT
U_e4089a9b8f,O-1,RESIDENT,IN,GPAY,ISSUER_03,True,True,ON,2025-11-08,STD,0.822,0.297,0.455,-0.09,True,False,False,OUT
U_c862858f6c,O-6,RESIDENT,IN,GPAY,ISSUER_10,False,False,OFF,2024-10-02,STD,0.741,-0.109,0.532,-0.15,False,False,True,OUT
U_f468412c76,O-1,RESIDENT,IN,BHIM,ISSUER_08,True,True,ON,2025-08-11,STD,0.682,0.326,0.342,0.124,True,False,True,OUT
U_20bfc9a4e9,O-5,RESIDENT,IN,BHIM,ISSUER_09,True,True,ON,2025-11-12,STD,0.608,0.041,0.294,-0.085,True,True,False,OUT
U_d81f2ad6ee,O-2,RESIDENT,IN,BHIM,ISSUER_10,True,True,ON,2025-11-15,STD,0.88,0.506,0.318,0.002,True,True,True,OUT
U_c84832c537,O-5,RESIDENT,IN,GPAY,ISSUER_01,True,True,ON,2026-03-27,STD,0.718,0.28,0.291,0.136,True,True,True,OUT
U_aab4c026fe,O-2,RESIDENT,IN,BHIM,ISSUER_12,True,False,ON,2024-08-21,STD,0.35,-0.026,0.169,0.165,False,True,True,OUT
U_eaafaed88a,O-5,RESIDENT,IN,GPAY,ISSUER_11,True,True,ON,2026-01-13,STD,0.855,0.065,0.03,0.085,True,False,False,OUT
U_2673418269,O-4,RESIDENT,IN,GPAY,ISSUER_09,True,True,OFF,2024-10-15,STD,0.561,0.033,0.401,-0.01,True,True,True,OUT
U_28cb54385c,O-2,RESIDENT,IN,GPAY,ISSUER_09,True,True,OFF,2025-06-25,STD,0.358,-0.007,0.534,0.076,True,True,True,OUT
U_d47891ac2e,O-1,RESIDENT,IN,PHONEPE,ISSUER_02,False,True,ON,2025-05-01,STD,0.26,0.06,0.463,-0.036,True,True,False,OUT
U_22baaf76b9,O-6,RESIDENT,IN,BHIM,ISSUER_03,False,True,OFF,2025-05-20,STD,0.65,-0.07,0.749,-0.15,True,True,False,OUT
U_3d9f0316b6,O-2,RESIDENT,IN,BHIM,ISSUER_05,True,True,ON,2024-12-08,STD,0.122,0.347,0.067,0.025,True,False,False,OUT
U_620d33cff8,O-2,RESIDENT,IN,BHIM,ISSUER_05,True,True,ON,2026-03-13,STD,0.718,0.239,0.156,-0.104,True,False,True,OUT
U_5da4b4e980,O-4,RESIDENT,IN,GPAY,ISSUER_06,True,True,OFF,2026-02-17,STD,0.597,0.122,0.389,0.021,False,True,True,OUT
U_8a4fa67192,O-6,RESIDENT,IN,GPAY,ISSUER_12,False,False,OFF,2025-10-13,STD,0.732,-0.169,0.291,-0.15,True,False,True,OUT
U_6e4ce18991,O-6,RESIDENT,IN,PHONEPE,ISSUER_12,True,True,OFF,2026-04-15,STD,0.659,0.066,0.098,0.028,True,False,False,OUT
U_12a9d997cd,O-2,RESIDENT,IN,GPAY,ISSUER_08,True,True,OFF,2025-07-14,STD,0.206,-0.052,0.121,0.13,True,True,False,OUT
U_df872b2055,O-1,RESIDENT,IN,GPAY,ISSUER_02,True,True,ON,2025-09-11,STD,0.44,0.185,0.198,-0.095,True,True,True,OUT
U_8e500dbc53,O-1,RESIDENT,IN,GPAY,ISSUER_08,True,False,ON,2025-06-21,STD,0.784,0.15,0.237,-0.118,True,True,True,OUT
U_e82e7c3672,O-5,RESIDENT,IN,PHONEPE,ISSUER_03,True,True,ON,2025-01-09,STD,0.439,0.102,0.197,-0.071,True,True,False,OUT
U_7504d5abb9,O-1,RESIDENT,IN,BHIM,ISSUER_10,True,True,ON,2024-09-11,STD,0.156,-0.271,0.068,0.091,True,True,False,OUT
U_c2a5b8f8cc,O-2,RESIDENT,IN,GPAY,ISSUER_03,True,True,ON,2026-02-19,STD,0.597,0.465,0.203,-0.057,True,True,True,OUT
U_da5604e162,O-5,RESIDENT,IN,PHONEPE,ISSUER_10,True,True,ON,2025-09-15,STD,0.562,-0.268,0.362,-0.071,True,False,False,OUT
U_4177b4462a,O-1,RESIDENT,IN,BHIM,ISSUER_06,True,True,ON,2026-07-13,STD,0.914,0.37,0.216,0.006,True,False,True,OUT
U_b8adee550e,O-2,RESIDENT,IN,PHONEPE,ISSUER_12,True,True,OFF,2026-03-18,STD,0.583,0.0,0.468,-0.15,True,False,False,OUT
U_f0b5f9ce53,O-2,RESIDENT,IN,GPAY,ISSUER_07,True,True,ON,2025-11-26,STD,0.842,0.082,0.074,-0.047,True,True,True,OUT
U_8a669f0cb0,O-5,RESIDENT,IN,BHIM,ISSUER_12,True,True,OFF,2025-08-22,STD,0.573,0.193,0.512,0.105,False,True,True,OUT
U_6c771059d9,O-6,RESIDENT,IN,GPAY,ISSUER_02,False,False,OFF,2025-07-27,STD,0.65,0.33,0.105,0.044,True,True,True,OUT
U_f53af3aade,O-1,RESIDENT,IN,BHIM,ISSUER_10,True,True,ON,2025-09-10,STD,0.348,0.077,0.41,0.0,True,False,False,OUT
U_ad1a458de7,O-1,RESIDENT,IN,PHONEPE,ISSUER_07,True,True,ON,2024-12-01,STD,0.593,0.079,0.229,0.082,True,False,True,OUT
U_c9633d1cf9,O-3,RESIDENT,IN,PHONEPE,ISSUER_07,True,True,ON,2026-07-18,STD,0.53,-0.091,0.613,0.046,True,False,False,OUT
U_029b4725ef,O-2,RESIDENT,IN,GPAY,ISSUER_11,True,True,ON,2026-04-26,STD,0.273,0.433,0.256,-0.15,True,False,False,OUT
U_15201ef118,O-6,RESIDENT,IN,BHIM,ISSUER_10,False,False,OFF,2025-08-21,STD,0.356,0.08,0.35,-0.103,True,True,True,OUT
U_34406c0fa6,O-1,RESIDENT,IN,BHIM,ISSUER_10,True,False,ON,2025-12-06,STD,0.066,0.483,0.432,-0.15,True,True,False,OUT
U_b49c2a3f5c,O-1,RESIDENT,IN,PHONEPE,ISSUER_03,True,True,ON,2024-10-02,STD,0.409,-0.084,0.576,-0.15,True,True,True,OUT
U_6c7d98b63e,O-2,RESIDENT,IN,PHONEPE,ISSUER_05,False,True,ON,2025-09-16,STD,0.585,0.157,0.024,0.159,False,True,True,OUT
U_9816547a80,O-6,RESIDENT,IN,GPAY,ISSUER_04,False,True,OFF,2026-03-07,STD,0.233,0.153,0.427,0.054,True,True,True,OUT
U_5595f08a1d,O-1,RESIDENT,IN,GPAY,ISSUER_02,True,False,ON,2025-06-23,STD,0.247,-0.079,0.473,-0.031,True,True,False,OUT
U_3ab4fa8039,O-2,RESIDENT,IN,PHONEPE,ISSUER_10,False,True,ON,2025-05-02,STD,0.957,0.398,0.136,0.245,True,False,False,OUT
U_9595021d76,O-2,RESIDENT,IN,BHIM,ISSUER_08,True,True,OFF,2025-07-29,STD,0.122,0.173,0.216,0.227,True,True,True,OUT
U_018263876d,O-5,RESIDENT,IN,PHONEPE,ISSUER_02,True,True,OFF,2025-10-02,STD,0.456,0.063,0.171,0.1,True,True,True,OUT
U_a2d4e13f10,O-1,RESIDENT,IN,GPAY,ISSUER_05,True,True,ON,2024-11-08,STD,0.389,0.049,0.284,0.154,True,True,False,OUT
U_ab5953900b,O-4,RESIDENT,IN,PHONEPE,ISSUER_09,True,True,OFF,2026-03-30,STD,0.753,-0.351,0.171,-0.102,True,False,False,OUT
U_bcbf346086,O-1,RESIDENT,IN,PHONEPE,ISSUER_10,True,True,ON,2025-08-29,STD,0.161,0.312,0.489,0.133,True,True,True,OUT
U_cc891346e6,O-1,RESIDENT,IN,BHIM,ISSUER_07,True,True,ON,2025-04-04,STD,0.278,0.063,0.233,0.2,True,False,True,OUT
U_656bdb3248,O-2,RESIDENT,IN,GPAY,ISSUER_06,True,True,ON,2025-08-12,STD,0.071,0.201,0.157,0.118,True,True,False,OUT
U_ed0a78acc8,O-4,RESIDENT,IN,BHIM,ISSUER_05,True,True,OFF,2025-09-12,STD,0.611,0.337,0.159,-0.002,True,False,True,OUT
U_b6d468ffc7,O-6,RESIDENT,IN,PHONEPE,ISSUER_06,False,True,OFF,2025-04-18,STD,0.509,0.096,0.226,-0.017,False,True,True,OUT
U_476b65fcbe,O-4,RESIDENT,IN,PHONEPE,ISSUER_12,True,True,ON,2024-09-17,STD,0.635,-0.159,0.325,0.161,False,True,True,OUT
U_a81327ae14,O-6,RESIDENT,IN,BHIM,ISSUER_11,True,False,OFF,2026-07-06,STD,0.048,0.594,0.312,0.11,True,True,True,OUT
U_7878ca3ce9,O-4,RESIDENT,IN,GPAY,ISSUER_09,True,True,OFF,2025-10-13,STD,0.596,0.161,0.266,0.017,True,True,False,OUT
U_84b85e1b85,O-1,RESIDENT,IN,PHONEPE,ISSUER_09,True,True,ON,2025-07-30,STD,0.234,0.079,0.176,0.038,True,True,True,OUT
U_afd008d260,O-5,RESIDENT,IN,BHIM,ISSUER_07,True,True,OFF,2025-06-28,STD,0.536,0.066,0.065,0.036,False,True,True,OUT
U_ed585ac122,O-1,RESIDENT,IN,PHONEPE,ISSUER_09,True,True,ON,2025-09-26,STD,0.727,-0.177,0.317,0.1,True,True,False,OUT
U_131ad7639b,O-1,RESIDENT,IN,BHIM,ISSUER_12,True,True,ON,2024-12-13,STD,0.512,-0.066,0.651,-0.15,False,True,True,OUT
U_da0e425364,O-2,RESIDENT,IN,GPAY,ISSUER_03,True,True,OFF,2025-01-11,STD,0.091,-0.137,0.236,-0.102,True,True,True,OUT
U_5670005015,O-6,RESIDENT,IN,BHIM,ISSUER_09,False,False,OFF,2025-08-18,STD,0.924,-0.362,0.862,-0.15,True,False,True,OUT
U_3c6c96d705,O-6,RESIDENT,IN,GPAY,ISSUER_06,True,False,OFF,2025-05-20,STD,0.459,-0.173,0.45,0.046,False,True,True,OUT
U_05ce707bfb,O-2,RESIDENT,IN,BHIM,ISSUER_02,True,True,OFF,2024-08-20,STD,0.501,-0.023,0.548,-0.15,True,True,True,OUT
U_33fd94a7d4,O-2,RESIDENT,IN,BHIM,ISSUER_12,False,True,OFF,2026-04-30,STD,0.613,0.252,0.144,-0.074,False,True,False,OUT
U_ad857f6d9d,O-4,RESIDENT,IN,GPAY,ISSUER_04,False,True,OFF,2025-10-31,STD,0.642,0.059,0.026,0.091,True,True,False,OUT
U_c11cbbc022,O-2,RESIDENT,IN,PHONEPE,ISSUER_05,True,True,OFF,2026-07-08,STD,0.787,0.266,0.42,-0.15,True,False,True,OUT
U_4e896950d5,O-1,RESIDENT,IN,GPAY,ISSUER_11,True,True,ON,2024-12-11,STD,0.584,0.28,0.074,0.112,False,True,False,OUT
U_a92d86b670,O-1,RESIDENT,IN,PHONEPE,ISSUER_10,True,True,ON,2026-07-05,STD,0.331,0.276,0.18,0.104,True,True,False,OUT
U_6bd4b70309,O-2,RESIDENT,IN,BHIM,ISSUER_02,False,True,OFF,2024-12-27,STD,0.21,0.085,0.212,0.145,True,True,False,OUT
U_7a995be703,O-3,RESIDENT,IN,GPAY,ISSUER_06,True,False,ON,2026-07-15,STD,0.759,0.092,0.25,-0.024,True,True,False,OUT
U_752e763f4f,O-5,RESIDENT,IN,GPAY,ISSUER_03,True,True,OFF,2025-01-26,STD,0.339,0.39,0.385,0.007,True,False,True,OUT
U_86b557f788,O-1,RESIDENT,IN,GPAY,ISSUER_11,True,True,ON,2026-06-21,STD,0.447,0.025,0.116,0.064,True,True,True,OUT
